name,price,price_per_gb,color,first_word_latency,cas_latency,total_capacity_gb,DDR_version,speed_mhz,num_modules,gb_per_module,capacity,latency,speed
Patriot Viper Steel 8 GB,20.99,0.9809310275934024,Silver / Black,0.6962102225260121,0.7032967032967032,0.027450980392156862,4.0,0.3684210526315789,1,8,8,16.0,3200.0
TEAMGROUP T-Force Delta RGB 32 GB,84.99,0.9805758430084134,White,0.4792283739652162,0.2637362637362637,0.12156862745098039,5.0,0.6842105263157894,2,16,32,36.0,5600.0
Crucial CT8G48C40U5 8 GB,26.36,0.9734832508269141,Black,0.18986861092124263,0.17582417582417575,0.027450980392156862,5.0,0.5789473684210527,1,8,8,40.0,4800.0
Kingston KVR13N9S6/2 2 GB,5.0,0.9823073678602349,Black / Green,0.4301663249031671,0.8571428571428571,0.00392156862745098,3.0,0.12276315789473685,1,2,2,9.0,1333.0
G.Skill Ripjaws V 64 GB,104.99,0.9918529535818146,Black,0.4301663249031671,0.6593406593406593,0.24705882352941178,4.0,0.2981578947368421,2,32,64,18.0,2666.0
Kingston FURY Beast 32 GB,72.98,0.9847381623637534,Black,0.6962102225260121,0.7032967032967032,0.12156862745098039,4.0,0.3684210526315789,1,32,32,16.0,3200.0
ADATA XPG Z1 16 GB,,,Red / Black,0.6455532771322245,0.7032967032967032,0.058823529411764705,4.0,0.34210526315789475,2,8,16,16.0,3000.0
G.Skill Trident Z Royal 128 GB,546.49,0.9626723200213111,Silver,0.772157666894509,0.6593406593406593,0.4980392156862745,4.0,0.47368421052631576,4,32,128,18.0,4000.0
G.Skill Ripjaws V 64 GB,179.99,0.978844318156592,Black,0.772157666894509,0.6593406593406593,0.24705882352941178,4.0,0.47368421052631576,2,32,64,18.0,4000.0
ADATA XPG LANCER 32 GB,87.99,0.9795324882900082,Black,0.3457127667653985,0.21978021978021978,0.12156862745098039,5.0,0.631578947368421,2,16,32,38.0,5200.0
G.Skill Ripjaws V 16 GB,41.99,0.9809310275934024,Black / Red,0.5063416116047696,0.7252747252747253,0.058823529411764705,4.0,0.2631578947368421,2,8,16,15.0,2400.0
TEAMGROUP T-Force Xtreem ARGB 16 GB,65.98,0.9642817501720425,White,0.6962102225260121,0.6593406593406593,0.058823529411764705,4.0,0.42105263157894735,2,8,16,18.0,3600.0
G.Skill Trident Z5 RGB 32 GB,117.99,0.9691322396607988,White / Black,0.6962102225260121,0.43956043956043955,0.12156862745098039,5.0,0.6842105263157894,2,16,32,28.0,5600.0
G.Skill Ripjaws V 64 GB,149.99,0.9840388927120562,Black,0.6962102225260121,0.6593406593406593,0.24705882352941178,4.0,0.42105263157894735,4,16,64,18.0,3600.0
Corsair Dominator Platinum RGB 32 GB,139.99,0.961495771083535,Black / Silver,0.28723323460165573,0.17582417582417575,0.12156862745098039,5.0,0.631578947368421,2,16,32,40.0,5200.0
Klevv CRAS X RGB 16 GB,45.99,0.9781561480231757,Black,0.6962102225260121,0.6593406593406593,0.058823529411764705,4.0,0.42105263157894735,2,8,16,18.0,3600.0
G.Skill Ripjaws S5 64 GB,209.99,0.9736386440828468,Black,0.6455532771322245,0.3516483516483516,0.24705882352941178,5.0,0.736842105263158,2,32,64,32.0,6000.0
Kingston FURY Beast 16 GB,60.93,0.967789197948809,Black / Silver,0.28723323460165573,0.17582417582417575,0.058823529411764705,5.0,0.631578947368421,1,16,16,40.0,5200.0
ADATA XPG GAMMIX D30 16 GB,,,Silver / Black,0.6962102225260121,0.7032967032967032,0.058823529411764705,4.0,0.3684210526315789,2,8,16,16.0,3200.0
G.Skill Ripjaws S5 64 GB,167.99,0.9809199280751215,Black,0.40411635148477254,0.2637362637362637,0.24705882352941178,5.0,0.631578947368421,2,32,64,36.0,5200.0
Corsair Vengeance 192 GB,594.99,0.9756587564099718,Black,0.3457127667653985,0.21978021978021978,0.7490196078431373,5.0,0.631578947368421,4,48,192,38.0,5200.0
Corsair Dominator Platinum RGB 32 GB,164.99,0.9528270473061469,White,0.5443153337890181,0.2637362637362637,0.12156862745098039,5.0,0.736842105263158,2,16,32,36.0,6000.0
G.Skill Ripjaws V 128 GB,259.99,0.98751304193398,Black,0.6962102225260121,0.7032967032967032,0.4980392156862745,4.0,0.3684210526315789,4,32,128,16.0,3200.0
Corsair Vengeance 8 GB,49.99,0.940695273825116,Black / Silver,0.6012759170653909,0.8571428571428571,0.027450980392156862,3.0,0.15789473684210525,2,4,8,9.0,1600.0
Corsair Vengeance RGB Pro 16 GB,59.99,0.9684440695273825,Black,0.6455532771322245,0.7032967032967032,0.058823529411764705,4.0,0.34210526315789475,2,8,16,16.0,3000.0
Gigabyte AORUS RGB 32 GB,,,Black,0.4430773904458116,0.17582417582417575,0.12156862745098039,5.0,0.736842105263158,2,16,32,40.0,6000.0
Kingston ValueRAM 4 GB,30.64,0.9250338535307567,Green,0.316473000683527,0.9230769230769231,0.011764705882352941,2.0,0.05263157894736842,2,2,4,6.0,800.0
TEAMGROUP T-Create Classic 64 GB,154.99,0.9831731302861456,Black,0.207944102680945,0.0439560439560438,0.24705882352941178,5.0,0.6842105263157894,2,32,64,46.0,5600.0
PNY XLR8 32 GB,58.99,0.9895997513707905,Black / Red,0.6962102225260121,0.7032967032967032,0.12156862745098039,4.0,0.3684210526315789,2,16,32,16.0,3200.0
Corsair Dominator Platinum RGB 32 GB,453.45,0.8527759895220547,Black,0.3457127667653985,0.21978021978021978,0.12156862745098039,5.0,0.631578947368421,2,16,32,38.0,5200.0
Kingston FURY Beast 16 GB,75.7,0.9575443425755322,Black,0.3706994759626341,0.17582417582417575,0.058823529411764705,5.0,0.6842105263157894,2,8,16,40.0,5600.0
G.Skill Ripjaws S5 64 GB,194.99,0.976235931360579,White,0.6962102225260121,0.43956043956043955,0.24705882352941178,5.0,0.6842105263157894,2,32,64,28.0,5600.0
Corsair Vengeance LPX 8 GB,34.99,0.9615068706018159,Black / Yellow,0.5440874914559126,0.7032967032967032,0.027450980392156862,4.0,0.2981578947368421,2,4,8,16.0,2666.0
TEAMGROUP Elite 16 GB,34.99,0.9857815170821587,Black,0.22882964988228172,0.13186813186813184,0.058823529411764705,5.0,0.631578947368421,1,16,16,42.0,5200.0
OLOy Blade 32 GB,131.99,0.9642706506537616,Black,0.6962102225260121,0.3516483516483516,0.12156862745098039,5.0,0.7894736842105263,2,16,32,32.0,6400.0
Corsair Vengeance RGB 64 GB,280.99,0.9613292783093214,Black / Gray,0.6716791979949875,0.3516483516483516,0.24705882352941178,5.0,0.763157894736842,4,16,64,32.0,6200.0
Kingston FURY Beast 16 GB,69.99,0.9615068706018159,Black,0.2532087795245692,0.21978021978021978,0.058823529411764705,5.0,0.5789473684210527,2,8,16,38.0,4800.0
Corsair Vengeance 64 GB,179.99,0.978844318156592,White,0.28723323460165573,0.17582417582417575,0.24705882352941178,5.0,0.631578947368421,2,32,64,40.0,5200.0
Crucial CT32G48C40U5 32 GB,77.99,0.983006637511932,Black,0.18986861092124263,0.17582417582417575,0.12156862745098039,5.0,0.5789473684210527,1,32,32,40.0,4800.0
Corsair Vengeance RGB 64 GB,249.99,0.9667014451572802,Black / Gray,0.6962102225260121,0.3516483516483516,0.24705882352941178,5.0,0.7894736842105263,4,16,64,32.0,6400.0
G.Skill Trident Z 32 GB,114.99,0.970175594379204,Black,0.6962102225260121,0.39560439560439553,0.12156862745098039,5.0,0.736842105263158,2,16,32,30.0,6000.0
TEAMGROUP Elite Plus 16 GB,37.99,0.983705907163629,Black,0.18986861092124263,0.17582417582417575,0.058823529411764705,5.0,0.5789473684210527,2,8,16,40.0,4800.0
TEAMGROUP T-Force Delta RGB 16 GB,41.99,0.9809310275934024,Black,0.6455532771322245,0.7032967032967032,0.058823529411764705,4.0,0.34210526315789475,2,8,16,16.0,3000.0
Corsair Vengeance RGB Pro SL 32 GB,99.99,0.9753701689346682,Black,0.6962102225260121,0.6593406593406593,0.12156862745098039,4.0,0.42105263157894735,2,16,32,18.0,3600.0
G.Skill Ripjaws S5 32 GB,108.99,0.9722512042977335,White,0.6962102225260121,0.39560439560439553,0.12156862745098039,5.0,0.736842105263158,2,16,32,30.0,6000.0
Patriot Viper Elite II 16 GB,27.99,0.9906431060891957,Red / Black,0.5440874914559126,0.7032967032967032,0.058823529411764705,4.0,0.2981578947368421,1,16,16,16.0,2666.0
Mushkin Enhanced Redline Stiletto 32 GB,62.99,0.9882123115856771,Black,0.6962102225260121,0.6593406593406593,0.12156862745098039,4.0,0.42105263157894735,2,16,32,18.0,3600.0
TEAMGROUP T-Force Vulcan Z 16 GB,44.99,0.978844318156592,Gray,0.772157666894509,0.6593406593406593,0.058823529411764705,4.0,0.47368421052631576,2,8,16,18.0,4000.0
Corsair Vengeance RGB 32 GB,159.99,0.9545585721579684,Black,0.7192222981696667,0.3516483516483516,0.12156862745098039,5.0,0.8157894736842106,2,16,32,32.0,6600.0
TEAMGROUP Elite 8 GB,17.98,0.9851044464670233,Black,0.37312979418242587,0.6373626373626373,0.027450980392156862,4.0,0.2981578947368421,1,8,8,19.0,2666.0
ADATA XPG GAMMIX D10 16 GB,104.16,0.9377982995537993,Black / White,0.6962102225260121,0.7032967032967032,0.058823529411764705,4.0,0.3684210526315789,2,8,16,16.0,3200.0
G.Skill Trident Z Neo 32 GB,97.99,0.9760694385863653,Black / Silver,0.772157666894509,0.6593406593406593,0.12156862745098039,4.0,0.47368421052631576,2,16,32,18.0,4000.0
Corsair Vengeance LPX 32 GB,67.99,0.9864696872155748,Black,0.6962102225260121,0.6593406593406593,0.12156862745098039,4.0,0.42105263157894735,2,16,32,18.0,3600.0
TEAMGROUP Elite Plus 64 GB,147.99,0.9843940772970453,Black,0.18986861092124263,0.17582417582417575,0.24705882352941178,5.0,0.5789473684210527,2,32,64,40.0,4800.0
Corsair Vengeance RGB 32 GB,129.99,0.9649699203054587,Black / Gray,0.6962102225260121,0.39560439560439553,0.12156862745098039,5.0,0.736842105263158,2,16,32,30.0,6000.0
Timetec PINNACLE Konduit 16 GB,29.99,0.9892556663040823,White,0.6962102225260121,0.7032967032967032,0.058823529411764705,4.0,0.3684210526315789,1,16,16,16.0,3200.0
G.Skill Trident Z5 RGB 32 GB,119.99,0.9684329700091016,Black,0.6962102225260121,0.3516483516483516,0.12156862745098039,5.0,0.7894736842105263,2,16,32,32.0,6400.0
G.Skill Trident Z5 64 GB,349.99,0.9493528980842232,Black,0.6962102225260121,0.39560439560439553,0.24705882352941178,5.0,0.736842105263158,2,32,64,30.0,6000.0
Silicon Power XPOWER Zenith RGB Gaming 32 GB,78.99,0.9826625524452238,Black,0.3706994759626341,0.17582417582417575,0.12156862745098039,5.0,0.6842105263157894,2,16,32,40.0,5600.0
Kingston HyperX Fury RGB 16 GB,,,Black,0.6962102225260121,0.7032967032967032,0.058823529411764705,4.0,0.3684210526315789,2,8,16,16.0,3200.0
Corsair Vengeance 48 GB,174.99,0.9695873199103159,Black,0.5876813245234298,0.17582417582417575,0.1843137254901961,5.0,0.868421052631579,2,24,48,40.0,7000.0
TEAMGROUP T-Create Expert 96 GB,409.99,0.9626501209847492,White,0.6515531252373359,0.2637362637362637,0.37254901960784315,5.0,0.8421052631578947,2,48,96,36.0,6800.0
G.Skill Ripjaws V 16 GB,38.99,0.983006637511932,Red,0.6962102225260121,0.7032967032967032,0.058823529411764705,4.0,0.3684210526315789,2,8,16,16.0,3200.0
Kingston FURY Beast RGB 64 GB,229.99,0.970164494860923,Black,0.3706994759626341,0.17582417582417575,0.24705882352941178,5.0,0.6842105263157894,2,32,64,40.0,5600.0
G.Skill Ripjaws V 128 GB,219.99,0.9909760916376229,Black,0.4301663249031671,0.6593406593406593,0.4980392156862745,4.0,0.2981578947368421,4,32,128,18.0,2666.0
Corsair Vengeance RGB RS 16 GB,66.98,0.9635935800386263,Black / Gray,0.6962102225260121,0.6593406593406593,0.058823529411764705,4.0,0.42105263157894735,2,8,16,18.0,3600.0
Corsair Vengeance 64 GB,274.99,0.9623615335094456,Black / Gray,0.6962102225260121,0.3516483516483516,0.24705882352941178,5.0,0.7894736842105263,4,16,64,32.0,6400.0
Crucial CT2K16G56C46U5 32 GB,97.99,0.9760694385863653,Black,0.207944102680945,0.0439560439560438,0.12156862745098039,5.0,0.6842105263157894,2,16,32,46.0,5600.0
G.Skill Aegis 32 GB,54.99,0.9909871911559038,Black / Red,0.37312979418242587,0.6373626373626373,0.12156862745098039,4.0,0.2981578947368421,2,16,32,19.0,2666.0
Kingston Renegade Silver 32 GB,140.65,0.9612737807179168,Silver / Black,0.6455532771322245,0.3516483516483516,0.12156862745098039,5.0,0.736842105263158,2,16,32,32.0,6000.0
G.Skill Aegis 32 GB,74.98,0.9840499922303372,Red / Black,0.6962102225260121,0.7032967032967032,0.12156862745098039,4.0,0.3684210526315789,4,8,32,16.0,3200.0
Crucial CT4K32G4LFQ4213 128 GB,,,Black / Green,0.38748386116807176,0.7252747252747253,0.4980392156862745,4.0,0.2280263157894737,4,32,128,15.0,2133.0
Kingston KVR1333D3N9HK2/8G 8 GB,49.99,0.940695273825116,Green,0.4301663249031671,0.8571428571428571,0.027450980392156862,3.0,0.12276315789473685,2,4,8,9.0,1333.0
G.Skill Trident Z Neo 64 GB,149.99,0.9840388927120562,Silver / Black,0.6962102225260121,0.6593406593406593,0.24705882352941178,4.0,0.42105263157894735,2,32,64,18.0,3600.0
Patriot Viper Steel 64 GB,119.99,0.9892445667858015,Silver / Black,0.6962102225260121,0.6593406593406593,0.24705882352941178,4.0,0.42105263157894735,2,32,64,18.0,3600.0
TEAMGROUP Night Hawk RGB Gen 2 64 GB,,,White,0.6962102225260121,0.7032967032967032,0.24705882352941178,4.0,0.3684210526315789,2,32,64,16.0,3200.0
TEAMGROUP Elite Plus 8 GB,19.98,0.9823295668967966,Black,0.18986861092124263,0.17582417582417575,0.027450980392156862,5.0,0.5789473684210527,1,8,8,40.0,4800.0
OLOy WarHawk RGB 16 GB,46.99,0.9774568783714787,Black / Gold,0.6962102225260121,0.7032967032967032,0.058823529411764705,4.0,0.3684210526315789,2,8,16,16.0,3200.0
G.Skill Trident Z Royal 64 GB,,,Silver,0.7952456899825322,0.6153846153846154,0.24705882352941178,4.0,0.5526315789473684,2,32,64,20.0,4600.0
OLOy Blade RGB 32 GB,127.99,0.965658090438875,Black,0.6455532771322245,0.3516483516483516,0.12156862745098039,5.0,0.736842105263158,2,16,32,32.0,6000.0
Kingston FURY Beast 16 GB,69.98,0.9615068706018159,Black / Silver,0.40411635148477254,0.2637362637362637,0.058823529411764705,5.0,0.631578947368421,2,8,16,36.0,5200.0
Corsair Vengeance 96 GB,294.99,0.9759473438852754,Black,0.3706994759626341,0.17582417582417575,0.37254901960784315,5.0,0.6842105263157894,2,48,96,40.0,5600.0
G.Skill Trident Z5 RGB 32 GB,,,Black,0.6962102225260121,0.39560439560439553,0.12156862745098039,5.0,0.736842105263158,2,16,32,30.0,6000.0
Corsair Vengeance LPX 16 GB,54.34,0.9723621994805426,White,0.6962102225260121,0.7032967032967032,0.058823529411764705,4.0,0.3684210526315789,2,8,16,16.0,3200.0
PNY XLR8 32 GB,60.99,0.9889004817190934,Black,0.6962102225260121,0.6593406593406593,0.12156862745098039,4.0,0.42105263157894735,2,16,32,18.0,3600.0
TEAMGROUP T-Force Xtreem ARGB 32 GB,149.99,0.9580327213798921,White,0.8649654439128124,0.7472527472527473,0.12156862745098039,4.0,0.42105263157894735,2,16,32,14.0,3600.0
TEAMGROUP T-Force Vulcan 32 GB,79.99,0.9823073678602349,Red,0.4936583883952306,0.21978021978021978,0.12156862745098039,5.0,0.736842105263158,2,16,32,38.0,6000.0
Corsair Vengeance RGB 32 GB,,,White,0.4792283739652162,0.2637362637362637,0.12156862745098039,5.0,0.6842105263157894,2,16,32,36.0,5600.0
Crucial Ballistix 16 GB,74.98,0.958043820898173,Red,0.6962102225260121,0.7252747252747253,0.058823529411764705,4.0,0.34210526315789475,2,8,16,15.0,3000.0
Neo Forza FAYE 32 GB,55.49,0.9908095988634094,Black / Silver,0.7341839447102605,0.6373626373626373,0.12156862745098039,4.0,0.47368421052631576,2,16,32,19.0,4000.0
G.Skill Flare X5 32 GB,94.99,0.9771127933047705,Black,0.4792283739652162,0.2637362637362637,0.12156862745098039,5.0,0.6842105263157894,2,16,32,36.0,5600.0
Corsair Dominator Platinum RGB 64 GB,278.26,0.9617954580771194,Black,0.4792283739652162,0.2637362637362637,0.24705882352941178,5.0,0.6842105263157894,4,16,64,36.0,5600.0
Kingston HyperX Fury 16 GB,,,Black / White,0.458722563985722,0.7472527472527473,0.058823529411764705,4.0,0.2280263157894737,2,8,16,14.0,2133.0
TEAMGROUP T-Force Delta RGB 32 GB,124.99,0.9667014451572802,Black / Silver,0.6962102225260121,0.3076923076923077,0.12156862745098039,5.0,0.8421052631578947,2,16,32,34.0,6800.0
ADATA XPG LANCER RGB 32 GB,99.99,0.9753701689346682,Black,0.3457127667653985,0.21978021978021978,0.12156862745098039,5.0,0.631578947368421,2,16,32,38.0,5200.0
Corsair Vengeance 32 GB,139.99,0.961495771083535,Black,0.5621629832156149,0.17582417582417575,0.12156862745098039,5.0,0.8421052631578947,2,16,32,40.0,6800.0
Corsair Dominator Platinum RGB 64 GB,264.99,0.9641041578795481,Black,0.6962102225260121,0.6593406593406593,0.24705882352941178,4.0,0.42105263157894735,4,16,64,18.0,3600.0
Corsair Dominator Platinum 32 GB,1674.47,0.42925167047750123,Black / Silver,0.6010480747322853,0.7252747252747253,0.12156862745098039,4.0,0.2981578947368421,4,8,32,15.0,2666.0
Corsair Dominator Platinum RGB 64 GB,272.99,0.9627167180944347,Black,0.6962102225260121,0.39560439560439553,0.24705882352941178,5.0,0.736842105263158,2,32,64,30.0,6000.0
Corsair Vengeance RGB Pro 16 GB,94.99,0.9441583235287588,Black,0.772157666894509,0.6593406593406593,0.058823529411764705,4.0,0.47368421052631576,2,8,16,18.0,4000.0
G.Skill Aegis 8 GB,22.7,0.9785668301995694,Red / Black,0.6962102225260121,0.7032967032967032,0.027450980392156862,4.0,0.3684210526315789,1,8,8,16.0,3200.0
Neo Forza FAYE 64 GB,,,Black / Silver,0.6962102225260121,0.6593406593406593,0.24705882352941178,4.0,0.42105263157894735,2,32,64,18.0,3600.0
G.Skill Trident Z Royal 32 GB,99.99,0.9753701689346682,Silver,0.6962102225260121,0.7032967032967032,0.12156862745098039,4.0,0.3684210526315789,2,16,32,16.0,3200.0
Corsair Vengeance 64 GB,189.99,0.9771016937864897,Black / Gray,0.3706994759626341,0.17582417582417575,0.24705882352941178,5.0,0.6842105263157894,2,32,64,40.0,5600.0
Kingston FURY Beast RGB 16 GB,88.42,0.9487202255422115,Black,0.4792283739652162,0.2637362637362637,0.058823529411764705,5.0,0.6842105263157894,2,8,16,36.0,5600.0
G.Skill Trident Z5 RGB 64 GB,217.99,0.9722512042977335,White / Black,0.6962102225260121,0.39560439560439553,0.24705882352941178,5.0,0.736842105263158,2,32,64,30.0,6000.0
Mushkin Enhanced Redline Stiletto 64 GB,102.99,0.9921970386485226,Black / Silver,0.6962102225260121,0.6593406593406593,0.24705882352941178,4.0,0.42105263157894735,2,32,64,18.0,3600.0
Kingston Server Premier 64 GB,169.99,0.9805758430084134,,0.41140730614414833,0.5714285714285714,0.24705882352941178,4.0,0.3684210526315789,1,64,64,22.0,3200.0
Crucial CT16G56C46U5 16 GB,47.99,0.9767687082380625,Black,0.207944102680945,0.0439560439560438,0.058823529411764705,5.0,0.6842105263157894,1,16,16,46.0,5600.0
Corsair Vengeance 64 GB,312.74,0.9558128177237109,Black,0.4792283739652162,0.2637362637362637,0.24705882352941178,5.0,0.6842105263157894,4,16,64,36.0,5600.0
Kingston KTH-PL426LQ/64G 64 GB,179.0,0.9790108109308056,Green / Black,0.37312979418242587,0.6373626373626373,0.24705882352941178,4.0,0.2981578947368421,1,64,64,19.0,2666.0
TEAMGROUP T-Force Vulcan 64 GB,143.99,0.9850822474304615,Black,0.28723323460165573,0.17582417582417575,0.24705882352941178,5.0,0.631578947368421,2,32,64,40.0,5200.0
G.Skill Trident Z Royal 16 GB,76.99,0.9566452815947788,Silver,0.6962102225260121,0.6593406593406593,0.058823529411764705,4.0,0.42105263157894735,2,8,16,18.0,3600.0
Crucial CT8G4DFS824A 8 GB,20.26,0.981941083756965,Green,0.37973722184248504,0.6813186813186813,0.027450980392156862,4.0,0.2631578947368421,1,8,8,17.0,2400.0
Crucial CT4G4DFS824A 4 GB,14.99,0.9684551690456634,Black / Green,0.37973722184248504,0.6813186813186813,0.011764705882352941,4.0,0.2631578947368421,1,4,4,17.0,2400.0
G.Skill F4-3200C16D-32GTZ 32 GB,70.91,0.9854596310520123,Gray / Red,0.6962102225260121,0.7032967032967032,0.12156862745098039,4.0,0.3684210526315789,2,16,32,16.0,3200.0
Mushkin Enhanced Redline Stiletto 16 GB,54.99,0.9719071192310254,Black,0.8649654439128124,0.7472527472527473,0.058823529411764705,4.0,0.42105263157894735,2,8,16,14.0,3600.0
G.Skill Trident Z 32 GB,118.99,0.9687881545940906,Black,0.6962102225260121,0.3516483516483516,0.12156862745098039,5.0,0.7894736842105263,2,16,32,32.0,6400.0
Corsair Vengeance 32 GB,114.99,0.970175594379204,Black,0.4430773904458116,0.17582417582417575,0.12156862745098039,5.0,0.736842105263158,2,16,32,40.0,6000.0
Corsair Vengeance RGB Pro SL 32 GB,94.99,0.9771127933047705,Black,0.6962102225260121,0.7032967032967032,0.12156862745098039,4.0,0.3684210526315789,2,16,32,16.0,3200.0
Kingston FURY Beast RGB 16 GB,90.42,0.9473327857570981,Black,0.2532087795245692,0.21978021978021978,0.058823529411764705,5.0,0.5789473684210527,2,8,16,38.0,4800.0
Corsair Vengeance LPX 32 GB,72.98,0.9847381623637534,Black,0.6455532771322245,0.7032967032967032,0.12156862745098039,4.0,0.34210526315789475,2,16,32,16.0,3000.0
Kingston HyperX Fury 16 GB,,,Blue / Silver,0.5063416116047696,0.8351648351648351,0.058823529411764705,3.0,0.15789473684210525,2,8,16,10.0,1600.0
Corsair Dominator Platinum RGB 32 GB,184.99,0.9458898483805803,Black,0.6962102225260121,0.6593406593406593,0.12156862745098039,4.0,0.42105263157894735,4,8,32,18.0,3600.0
